event_id,facility_id,medicine_code,stockout_date,estimated_unmet_demand
STK-003260,FAC-0053,PARACETAMOL,2023-08-25,522.0
STK-003261,FAC-0053,PARACETAMOL,2023-08-26,489.0
STK-003262,FAC-0053,PARACETAMOL,2023-08-27,699.0
STK-003263,FAC-0053,PARACETAMOL,2023-08-28,512.0
STK-003264,FAC-0053,PARACETAMOL,2023-08-29,538.0
STK-003265,FAC-0053,PARACETAMOL,2023-09-07,102.0
STK-003266,FAC-0053,PARACETAMOL,2023-09-08,736.0
STK-003267,FAC-0053,PARACETAMOL,2023-09-09,566.0
STK-003268,FAC-0053,PARACETAMOL,2023-09-10,533.0
STK-003269,FAC-0053,PARACETAMOL,2023-09-11,567.0
STK-003270,FAC-0053,PARACETAMOL,2023-09-12,432.0
STK-003271,FAC-0053,PARACETAMOL,2023-09-13,559.0
STK-003272,FAC-0053,PARACETAMOL,2023-09-14,472.0
STK-003273,FAC-0053,PARACETAMOL,2023-09-15,723.0
STK-003274,FAC-0053,PARACETAMOL,2023-09-16,675.0
STK-003275,FAC-0053,PARACETAMOL,2023-09-17,463.0
STK-003276,FAC-0053,PARACETAMOL,2023-09-18,628.0
STK-003277,FAC-0053,PARACETAMOL,2023-09-19,509.0
STK-003278,FAC-0053,PARACETAMOL,2023-09-20,631.0
STK-003279,FAC-0053,PARACETAMOL,2023-09-21,587.0
STK-003280,FAC-0053,PARACETAMOL,2023-09-22,582.0
STK-003281,FAC-0053,PARACETAMOL,2023-09-23,542.0
STK-003282,FAC-0053,PARACETAMOL,2023-09-24,571.0
STK-003283,FAC-0053,PARACETAMOL,2023-09-25,579.0
STK-003284,FAC-0053,PARACETAMOL,2023-09-26,415.0
STK-003285,FAC-0053,PARACETAMOL,2023-09-27,652.0
STK-003286,FAC-0053,PARACETAMOL,2023-09-28,551.0
STK-003287,FAC-0053,PARACETAMOL,2023-09-29,597.0
STK-003288,FAC-0053,PARACETAMOL,2023-09-30,440.0
STK-003289,FAC-0053,PARACETAMOL,2023-10-01,403.0
STK-003290,FAC-0053,PARACETAMOL,2023-10-12,437.0
STK-003291,FAC-0053,PARACETAMOL,2023-10-13,400.0
STK-003292,FAC-0053,PARACETAMOL,2023-10-14,555.0
STK-003293,FAC-0053,PARACETAMOL,2023-10-15,361.0
STK-003294,FAC-0053,PARACETAMOL,2023-10-16,387.0
STK-003295,FAC-0053,PARACETAMOL,2023-10-17,427.0
STK-003296,FAC-0053,PARACETAMOL,2023-10-18,369.0
STK-003297,FAC-0053,PARACETAMOL,2023-10-19,432.0
STK-003298,FAC-0053,PARACETAMOL,2023-10-20,443.0
STK-003299,FAC-0053,PARACETAMOL,2023-10-21,333.0
STK-003300,FAC-0053,PARACETAMOL,2023-10-22,389.0
STK-003301,FAC-0053,PARACETAMOL,2023-10-23,386.0
STK-003302,FAC-0053,PARACETAMOL,2023-10-24,453.0
STK-003303,FAC-0053,PARACETAMOL,2023-10-25,347.0
STK-003304,FAC-0053,PARACETAMOL,2023-10-26,348.0
STK-003305,FAC-0053,PARACETAMOL,2023-10-27,294.0
STK-003306,FAC-0053,PARACETAMOL,2023-10-28,292.0
STK-003307,FAC-0053,PARACETAMOL,2023-10-29,364.0
STK-003308,FAC-0053,PARACETAMOL,2023-10-30,420.0
STK-003309,FAC-0053,PARACETAMOL,2023-10-31,248.0
STK-003310,FAC-0053,PARACETAMOL,2023-11-17,4.0
STK-003311,FAC-0053,PARACETAMOL,2023-11-18,246.0
STK-003312,FAC-0053,PARACETAMOL,2023-11-19,204.0
STK-003313,FAC-0053,PARACETAMOL,2023-11-20,170.0
STK-003314,FAC-0053,PARACETAMOL,2023-11-21,205.0
STK-003315,FAC-0053,PARACETAMOL,2023-11-22,208.0
STK-003316,FAC-0053,PARACETAMOL,2023-11-23,235.0
STK-003317,FAC-0053,PARACETAMOL,2023-11-24,178.0
STK-003318,FAC-0053,PARACETAMOL,2023-11-25,104.0
STK-003319,FAC-0053,PARACETAMOL,2023-11-26,196.0
STK-003320,FAC-0053,PARACETAMOL,2023-11-27,194.0
STK-003321,FAC-0053,PARACETAMOL,2023-11-28,156.0
STK-003322,FAC-0053,PARACETAMOL,2023-11-29,175.0
STK-003323,FAC-0053,PARACETAMOL,2023-11-30,199.0
STK-003324,FAC-0053,PARACETAMOL,2023-12-31,123.0
STK-003325,FAC-0054,EPINEPHRINE,2023-01-01,1.0
STK-003326,FAC-0054,EPINEPHRINE,2023-02-20,1.0
STK-003327,FAC-0054,EPINEPHRINE,2023-02-22,1.0
STK-003328,FAC-0054,EPINEPHRINE,2023-02-24,3.0
STK-003329,FAC-0054,EPINEPHRINE,2023-02-25,1.0
STK-003330,FAC-0054,EPINEPHRINE,2023-03-01,1.0
STK-003331,FAC-0054,EPINEPHRINE,2023-03-04,2.0
STK-003332,FAC-0054,EPINEPHRINE,2023-03-06,2.0
STK-003333,FAC-0054,EPINEPHRINE,2023-03-27,1.0
STK-003334,FAC-0054,EPINEPHRINE,2023-03-28,1.0
STK-003335,FAC-0054,EPINEPHRINE,2023-03-30,1.0
STK-003336,FAC-0054,EPINEPHRINE,2023-03-31,2.0
STK-003337,FAC-0054,EPINEPHRINE,2023-04-22,2.0
STK-003338,FAC-0054,EPINEPHRINE,2023-04-23,2.0
STK-003339,FAC-0054,EPINEPHRINE,2023-04-27,3.0
STK-003340,FAC-0054,EPINEPHRINE,2023-05-03,2.0
STK-003341,FAC-0054,EPINEPHRINE,2023-05-04,1.0
STK-003342,FAC-0054,EPINEPHRINE,2023-06-02,1.0
STK-003343,FAC-0054,EPINEPHRINE,2023-06-03,2.0
STK-003344,FAC-0054,EPINEPHRINE,2023-06-05,1.0
STK-003345,FAC-0054,EPINEPHRINE,2023-06-06,1.0
STK-003346,FAC-0054,EPINEPHRINE,2023-06-27,1.0
STK-003347,FAC-0054,EPINEPHRINE,2023-06-29,1.0
STK-003348,FAC-0054,EPINEPHRINE,2023-06-30,1.0
STK-003349,FAC-0054,EPINEPHRINE,2023-07-02,1.0
STK-003350,FAC-0054,EPINEPHRINE,2023-07-03,2.0
STK-003351,FAC-0054,EPINEPHRINE,2023-07-23,1.0
STK-003352,FAC-0054,EPINEPHRINE,2023-07-25,1.0
STK-003353,FAC-0054,EPINEPHRINE,2023-07-28,2.0
STK-003354,FAC-0054,EPINEPHRINE,2023-07-29,1.0
STK-003355,FAC-0054,EPINEPHRINE,2023-09-17,1.0
STK-003356,FAC-0054,EPINEPHRINE,2023-09-18,1.0
STK-003357,FAC-0054,EPINEPHRINE,2023-09-19,1.0
STK-003358,FAC-0054,EPINEPHRINE,2023-09-20,1.0
STK-003359,FAC-0054,EPINEPHRINE,2023-09-22,1.0
STK-003360,FAC-0054,EPINEPHRINE,2023-11-25,1.0
STK-003361,FAC-0054,EPINEPHRINE,2023-11-26,1.0
STK-003362,FAC-0054,EPINEPHRINE,2023-11-28,3.0
STK-003363,FAC-0054,EPINEPHRINE,2023-11-29,1.0
STK-003364,FAC-0054,EPINEPHRINE,2023-11-30,1.0
STK-003365,FAC-0054,EPINEPHRINE,2023-12-02,1.0
STK-003366,FAC-0054,EPINEPHRINE,2023-12-04,1.0
STK-003367,FAC-0054,EPINEPHRINE,2023-12-15,1.0
STK-003368,FAC-0054,EPINEPHRINE,2023-12-16,1.0
STK-003369,FAC-0054,EPINEPHRINE,2023-12-17,1.0
STK-003370,FAC-0054,EPINEPHRINE,2023-12-18,1.0
STK-003371,FAC-0054,EPINEPHRINE,2023-12-20,1.0
STK-003372,FAC-0054,EPINEPHRINE,2023-12-25,1.0
STK-003373,FAC-0054,EPINEPHRINE,2023-12-26,1.0
STK-003374,FAC-0054,PARACETAMOL,2023-01-01,113.0
STK-003375,FAC-0054,PARACETAMOL,2023-01-02,111.0
STK-003376,FAC-0054,PARACETAMOL,2023-01-03,131.0
STK-003377,FAC-0054,PARACETAMOL,2023-01-04,105.0
STK-003378,FAC-0054,PARACETAMOL,2023-08-12,220.0
STK-003379,FAC-0054,PARACETAMOL,2023-08-13,435.0
STK-003380,FAC-0054,PARACETAMOL,2023-08-14,462.0
STK-003381,FAC-0054,PARACETAMOL,2023-08-15,466.0
STK-003382,FAC-0054,PARACETAMOL,2023-08-16,478.0
STK-003383,FAC-0054,PARACETAMOL,2023-08-17,374.0
STK-003384,FAC-0054,PARACETAMOL,2023-08-18,355.0
STK-003385,FAC-0054,PARACETAMOL,2023-08-19,481.0
STK-003386,FAC-0054,PARACETAMOL,2023-08-20,474.0
STK-003387,FAC-0054,PARACETAMOL,2023-08-21,428.0
STK-003388,FAC-0054,PARACETAMOL,2023-08-22,397.0
STK-003389,FAC-0054,PARACETAMOL,2023-08-23,468.0
STK-003390,FAC-0054,PARACETAMOL,2023-08-24,522.0
STK-003391,FAC-0054,PARACETAMOL,2023-08-25,521.0
STK-003392,FAC-0054,PARACETAMOL,2023-08-26,406.0
STK-003393,FAC-0054,PARACETAMOL,2023-08-27,488.0
STK-003394,FAC-0054,PARACETAMOL,2023-08-28,426.0
STK-003395,FAC-0054,PARACETAMOL,2023-08-29,667.0
STK-003396,FAC-0054,PARACETAMOL,2023-08-30,543.0
STK-003397,FAC-0054,PARACETAMOL,2023-08-31,480.0
STK-003398,FAC-0054,PARACETAMOL,2023-09-12,220.0
STK-003399,FAC-0054,PARACETAMOL,2023-09-13,478.0
STK-003400,FAC-0054,PARACETAMOL,2023-09-14,379.0
STK-003401,FAC-0054,PARACETAMOL,2023-09-15,368.0
STK-003402,FAC-0054,PARACETAMOL,2023-09-16,471.0
STK-003403,FAC-0054,PARACETAMOL,2023-09-17,528.0
STK-003404,FAC-0054,PARACETAMOL,2023-09-18,419.0
STK-003405,FAC-0054,PARACETAMOL,2023-09-19,469.0
STK-003406,FAC-0054,PARACETAMOL,2023-09-20,523.0
STK-003407,FAC-0054,PARACETAMOL,2023-09-21,440.0
STK-003408,FAC-0054,PARACETAMOL,2023-09-22,498.0
STK-003409,FAC-0054,PARACETAMOL,2023-09-23,396.0
STK-003410,FAC-0054,PARACETAMOL,2023-09-24,401.0
STK-003411,FAC-0054,PARACETAMOL,2023-09-25,452.0
STK-003412,FAC-0054,PARACETAMOL,2023-09-26,487.0
STK-003413,FAC-0054,PARACETAMOL,2023-09-27,354.0
STK-003414,FAC-0054,PARACETAMOL,2023-09-28,402.0
STK-003415,FAC-0054,PARACETAMOL,2023-09-29,318.0
STK-003416,FAC-0054,PARACETAMOL,2023-09-30,381.0
STK-003417,FAC-0054,PARACETAMOL,2023-10-01,414.0
STK-003418,FAC-0054,PARACETAMOL,2023-10-02,403.0
STK-003419,FAC-0054,PARACETAMOL,2023-10-03,393.0
STK-003420,FAC-0054,PARACETAMOL,2023-10-18,189.0
STK-003421,FAC-0054,PARACETAMOL,2023-10-19,306.0
STK-003422,FAC-0054,PARACETAMOL,2023-10-20,344.0
STK-003423,FAC-0054,PARACETAMOL,2023-10-21,380.0
STK-003424,FAC-0054,PARACETAMOL,2023-10-22,321.0
STK-003425,FAC-0054,PARACETAMOL,2023-10-23,298.0
STK-003426,FAC-0054,PARACETAMOL,2023-10-24,305.0
STK-003427,FAC-0054,PARACETAMOL,2023-10-25,322.0
STK-003428,FAC-0054,PARACETAMOL,2023-10-26,361.0
STK-003429,FAC-0054,PARACETAMOL,2023-10-27,268.0
STK-003430,FAC-0054,PARACETAMOL,2023-10-28,268.0
STK-003431,FAC-0054,PARACETAMOL,2023-10-29,230.0
STK-003432,FAC-0054,PARACETAMOL,2023-10-30,286.0
STK-003433,FAC-0054,PARACETAMOL,2023-10-31,262.0
STK-003434,FAC-0054,PARACETAMOL,2023-11-01,349.0
STK-003435,FAC-0054,PARACETAMOL,2023-11-02,233.0
STK-003436,FAC-0054,PARACETAMOL,2023-11-03,153.0
STK-003437,FAC-0054,PARACETAMOL,2023-11-04,318.0
STK-003438,FAC-0054,PARACETAMOL,2023-11-05,233.0
STK-003439,FAC-0054,PARACETAMOL,2023-11-06,182.0
STK-003440,FAC-0054,PARACETAMOL,2023-11-07,267.0
STK-003441,FAC-0054,PARACETAMOL,2023-12-08,12.0
STK-003442,FAC-0054,PARACETAMOL,2023-12-09,121.0
STK-003443,FAC-0054,PARACETAMOL,2023-12-10,127.0
STK-003444,FAC-0054,PARACETAMOL,2023-12-11,126.0
STK-003445,FAC-0054,PARACETAMOL,2023-12-12,125.0
STK-003446,FAC-0054,PARACETAMOL,2023-12-13,115.0
STK-003447,FAC-0054,PARACETAMOL,2023-12-14,149.0
STK-003448,FAC-0054,PARACETAMOL,2023-12-15,166.0
STK-003449,FAC-0054,PARACETAMOL,2023-12-16,147.0
STK-003450,FAC-0054,PARACETAMOL,2023-12-17,153.0
STK-003451,FAC-0054,RIF_INH,2023-01-01,6.0
STK-003452,FAC-0054,RIF_INH,2023-01-02,12.0
STK-003453,FAC-0055,EPINEPHRINE,2023-01-04,1.0
STK-003454,FAC-0055,EPINEPHRINE,2023-01-05,1.0
STK-003455,FAC-0055,EPINEPHRINE,2023-01-06,1.0
STK-003456,FAC-0055,EPINEPHRINE,2023-03-02,1.0
STK-003457,FAC-0055,EPINEPHRINE,2023-03-03,1.0
STK-003458,FAC-0055,EPINEPHRINE,2023-03-07,2.0
STK-003459,FAC-0055,EPINEPHRINE,2023-03-25,2.0
STK-003460,FAC-0055,EPINEPHRINE,2023-03-27,1.0
STK-003461,FAC-0055,EPINEPHRINE,2023-03-31,1.0
STK-003462,FAC-0055,EPINEPHRINE,2023-04-01,1.0
STK-003463,FAC-0055,EPINEPHRINE,2023-04-25,1.0
STK-003464,FAC-0055,EPINEPHRINE,2023-06-01,2.0
STK-003465,FAC-0055,EPINEPHRINE,2023-06-02,1.0
STK-003466,FAC-0055,EPINEPHRINE,2023-06-06,2.0
STK-003467,FAC-0055,EPINEPHRINE,2023-06-28,1.0
STK-003468,FAC-0055,EPINEPHRINE,2023-06-29,2.0
STK-003469,FAC-0055,EPINEPHRINE,2023-07-04,2.0
STK-003470,FAC-0055,EPINEPHRINE,2023-08-03,1.0
STK-003471,FAC-0055,EPINEPHRINE,2023-08-05,1.0
STK-003472,FAC-0055,EPINEPHRINE,2023-08-29,1.0
STK-003473,FAC-0055,EPINEPHRINE,2023-09-03,1.0
STK-003474,FAC-0055,EPINEPHRINE,2023-10-03,1.0
STK-003475,FAC-0055,EPINEPHRINE,2023-10-04,2.0
STK-003476,FAC-0055,EPINEPHRINE,2023-10-08,1.0
STK-003477,FAC-0055,EPINEPHRINE,2023-10-11,2.0
STK-003478,FAC-0055,EPINEPHRINE,2023-10-12,3.0
STK-003479,FAC-0055,EPINEPHRINE,2023-10-13,1.0
STK-003480,FAC-0055,EPINEPHRINE,2023-10-14,1.0
STK-003481,FAC-0055,EPINEPHRINE,2023-11-08,1.0
STK-003482,FAC-0055,EPINEPHRINE,2023-12-28,1.0
STK-003483,FAC-0055,EPINEPHRINE,2023-12-31,2.0
STK-003484,FAC-0055,PARACETAMOL,2023-01-01,97.0
STK-003485,FAC-0055,PARACETAMOL,2023-08-17,93.0
STK-003486,FAC-0055,PARACETAMOL,2023-08-18,418.0
STK-003487,FAC-0055,PARACETAMOL,2023-08-19,419.0
STK-003488,FAC-0055,PARACETAMOL,2023-08-20,343.0
STK-003489,FAC-0055,PARACETAMOL,2023-08-21,457.0
STK-003490,FAC-0055,PARACETAMOL,2023-08-22,323.0
STK-003491,FAC-0055,PARACETAMOL,2023-08-23,258.0
STK-003492,FAC-0055,PARACETAMOL,2023-08-24,381.0
STK-003493,FAC-0055,PARACETAMOL,2023-08-25,381.0
STK-003494,FAC-0055,PARACETAMOL,2023-08-26,492.0
STK-003495,FAC-0055,PARACETAMOL,2023-08-27,463.0
STK-003496,FAC-0055,PARACETAMOL,2023-08-28,379.0
STK-003497,FAC-0055,PARACETAMOL,2023-08-29,447.0
STK-003498,FAC-0055,PARACETAMOL,2023-08-30,348.0
STK-003499,FAC-0055,PARACETAMOL,2023-08-31,503.0
STK-003500,FAC-0055,PARACETAMOL,2023-09-01,369.0
STK-003501,FAC-0055,PARACETAMOL,2023-09-02,404.0
STK-003502,FAC-0055,PARACETAMOL,2023-09-03,445.0
STK-003503,FAC-0055,PARACETAMOL,2023-09-04,320.0
STK-003504,FAC-0055,PARACETAMOL,2023-09-05,439.0
STK-003505,FAC-0055,PARACETAMOL,2023-09-18,57.0
STK-003506,FAC-0055,PARACETAMOL,2023-09-19,360.0
STK-003507,FAC-0055,PARACETAMOL,2023-09-20,382.0
STK-003508,FAC-0055,PARACETAMOL,2023-09-21,502.0
STK-003509,FAC-0055,PARACETAMOL,2023-09-22,420.0
STK-003510,FAC-0055,PARACETAMOL,2023-09-23,382.0
STK-003511,FAC-0055,PARACETAMOL,2023-09-24,441.0
STK-003512,FAC-0055,PARACETAMOL,2023-09-25,369.0
STK-003513,FAC-0055,PARACETAMOL,2023-09-26,481.0
STK-003514,FAC-0055,PARACETAMOL,2023-09-27,314.0
STK-003515,FAC-0055,PARACETAMOL,2023-09-28,357.0
STK-003516,FAC-0055,PARACETAMOL,2023-09-29,371.0
STK-003517,FAC-0055,PARACETAMOL,2023-10-14,13.0
STK-003518,FAC-0055,PARACETAMOL,2023-10-15,278.0
STK-003519,FAC-0055,PARACETAMOL,2023-10-16,209.0
STK-003520,FAC-0055,PARACETAMOL,2023-10-17,321.0
STK-003521,FAC-0055,PARACETAMOL,2023-10-18,307.0
STK-003522,FAC-0055,PARACETAMOL,2023-10-19,218.0
STK-003523,FAC-0055,PARACETAMOL,2023-10-20,320.0
STK-003524,FAC-0055,PARACETAMOL,2023-10-21,282.0
STK-003525,FAC-0055,PARACETAMOL,2023-10-22,280.0
STK-003526,FAC-0055,PARACETAMOL,2023-10-23,276.0
STK-003527,FAC-0055,PARACETAMOL,2023-10-24,229.0
STK-003528,FAC-0055,PARACETAMOL,2023-10-25,263.0
STK-003529,FAC-0055,PARACETAMOL,2023-10-26,307.0
STK-003530,FAC-0055,PARACETAMOL,2023-10-27,254.0
STK-003531,FAC-0055,PARACETAMOL,2023-10-28,210.0
STK-003532,FAC-0055,PARACETAMOL,2023-10-29,308.0
STK-003533,FAC-0055,PARACETAMOL,2023-10-30,260.0
STK-003534,FAC-0055,PARACETAMOL,2023-10-31,272.0
STK-003535,FAC-0055,PARACETAMOL,2023-11-01,197.0
STK-003536,FAC-0055,PARACETAMOL,2023-11-02,239.0
STK-003537,FAC-0055,PARACETAMOL,2023-11-03,212.0
STK-003538,FAC-0055,PARACETAMOL,2023-11-04,231.0
STK-003539,FAC-0055,PARACETAMOL,2023-11-05,200.0
STK-003540,FAC-0055,PARACETAMOL,2023-11-06,196.0
STK-003541,FAC-0055,PARACETAMOL,2023-11-07,379.0
STK-003542,FAC-0055,RIF_INH,2023-01-01,9.0
STK-003543,FAC-0056,EPINEPHRINE,2023-01-02,1.0
STK-003544,FAC-0056,EPINEPHRINE,2023-01-03,1.0
STK-003545,FAC-0056,EPINEPHRINE,2023-01-04,2.0
STK-003546,FAC-0056,EPINEPHRINE,2023-01-05,2.0
STK-003547,FAC-0056,EPINEPHRINE,2023-01-10,1.0
STK-003548,FAC-0056,EPINEPHRINE,2023-01-11,1.0
STK-003549,FAC-0056,EPINEPHRINE,2023-01-12,1.0
STK-003550,FAC-0056,EPINEPHRINE,2023-01-13,1.0
STK-003551,FAC-0056,EPINEPHRINE,2023-01-14,2.0
STK-003552,FAC-0056,EPINEPHRINE,2023-01-17,1.0
STK-003553,FAC-0056,EPINEPHRINE,2023-01-18,1.0
STK-003554,FAC-0056,EPINEPHRINE,2023-04-06,2.0
STK-003555,FAC-0056,EPINEPHRINE,2023-04-11,1.0
STK-003556,FAC-0056,EPINEPHRINE,2023-04-12,1.0
STK-003557,FAC-0056,EPINEPHRINE,2023-04-13,2.0
STK-003558,FAC-0056,EPINEPHRINE,2023-04-17,1.0
STK-003559,FAC-0056,EPINEPHRINE,2023-05-11,1.0
STK-003560,FAC-0056,EPINEPHRINE,2023-05-12,1.0
STK-003561,FAC-0056,EPINEPHRINE,2023-05-13,1.0
STK-003562,FAC-0056,EPINEPHRINE,2023-05-14,1.0
STK-003563,FAC-0056,EPINEPHRINE,2023-05-15,1.0
STK-003564,FAC-0056,EPINEPHRINE,2023-06-12,1.0
STK-003565,FAC-0056,EPINEPHRINE,2023-06-16,1.0
STK-003566,FAC-0056,EPINEPHRINE,2023-06-18,1.0
STK-003567,FAC-0056,EPINEPHRINE,2023-06-24,1.0
STK-003568,FAC-0056,EPINEPHRINE,2023-10-01,1.0
STK-003569,FAC-0056,EPINEPHRINE,2023-10-24,1.0
STK-003570,FAC-0056,EPINEPHRINE,2023-10-27,1.0
STK-003571,FAC-0056,EPINEPHRINE,2023-10-31,1.0
STK-003572,FAC-0056,EPINEPHRINE,2023-11-03,2.0
STK-003573,FAC-0056,EPINEPHRINE,2023-11-06,1.0
STK-003574,FAC-0056,EPINEPHRINE,2023-11-24,1.0
STK-003575,FAC-0056,EPINEPHRINE,2023-12-15,1.0
STK-003576,FAC-0056,EPINEPHRINE,2023-12-21,1.0
STK-003577,FAC-0056,EPINEPHRINE,2023-12-22,2.0
STK-003578,FAC-0056,EPINEPHRINE,2023-12-23,1.0
STK-003579,FAC-0056,EPINEPHRINE,2023-12-27,1.0
STK-003580,FAC-0056,PARACETAMOL,2023-08-17,172.0
STK-003581,FAC-0056,PARACETAMOL,2023-08-18,329.0
STK-003582,FAC-0056,PARACETAMOL,2023-08-19,332.0
STK-003583,FAC-0056,PARACETAMOL,2023-08-20,416.0
STK-003584,FAC-0056,PARACETAMOL,2023-08-21,487.0
STK-003585,FAC-0056,PARACETAMOL,2023-08-22,348.0
STK-003586,FAC-0056,PARACETAMOL,2023-08-23,401.0
STK-003587,FAC-0056,PARACETAMOL,2023-08-24,437.0
STK-003588,FAC-0056,PARACETAMOL,2023-08-25,407.0
STK-003589,FAC-0056,PARACETAMOL,2023-08-26,429.0
STK-003590,FAC-0056,PARACETAMOL,2023-08-27,396.0
STK-003591,FAC-0056,PARACETAMOL,2023-08-28,380.0
STK-003592,FAC-0056,PARACETAMOL,2023-08-29,393.0
STK-003593,FAC-0056,PARACETAMOL,2023-08-30,364.0
STK-003594,FAC-0056,PARACETAMOL,2023-08-31,482.0
STK-003595,FAC-0056,PARACETAMOL,2023-09-01,447.0
STK-003596,FAC-0056,PARACETAMOL,2023-09-02,362.0
STK-003597,FAC-0056,PARACETAMOL,2023-09-03,486.0
STK-003598,FAC-0056,PARACETAMOL,2023-09-04,369.0
STK-003599,FAC-0056,PARACETAMOL,2023-09-05,420.0
STK-003600,FAC-0056,PARACETAMOL,2023-09-06,427.0
STK-003601,FAC-0056,PARACETAMOL,2023-09-07,486.0
STK-003602,FAC-0056,PARACETAMOL,2023-09-08,397.0
STK-003603,FAC-0056,PARACETAMOL,2023-09-09,368.0
STK-003604,FAC-0056,PARACETAMOL,2023-09-10,371.0
STK-003605,FAC-0056,PARACETAMOL,2023-09-11,439.0
STK-003606,FAC-0056,PARACETAMOL,2023-09-24,171.0
STK-003607,FAC-0056,PARACETAMOL,2023-09-25,356.0
STK-003608,FAC-0056,PARACETAMOL,2023-09-26,407.0
STK-003609,FAC-0056,PARACETAMOL,2023-09-27,354.0
STK-003610,FAC-0056,PARACETAMOL,2023-09-28,431.0
STK-003611,FAC-0056,PARACETAMOL,2023-09-29,375.0
STK-003612,FAC-0056,PARACETAMOL,2023-09-30,358.0
STK-003613,FAC-0056,PARACETAMOL,2023-10-01,338.0
STK-003614,FAC-0056,PARACETAMOL,2023-10-02,314.0
STK-003615,FAC-0056,PARACETAMOL,2023-10-03,306.0
STK-003616,FAC-0056,PARACETAMOL,2023-10-04,348.0
STK-003617,FAC-0056,PARACETAMOL,2023-10-05,437.0
STK-003618,FAC-0056,PARACETAMOL,2023-10-06,334.0
STK-003619,FAC-0056,PARACETAMOL,2023-10-07,297.0
STK-003620,FAC-0056,PARACETAMOL,2023-10-08,312.0
STK-003621,FAC-0056,PARACETAMOL,2023-10-26,150.0
STK-003622,FAC-0056,PARACETAMOL,2023-10-27,226.0
STK-003623,FAC-0056,PARACETAMOL,2023-10-28,251.0
STK-003624,FAC-0056,PARACETAMOL,2023-10-29,236.0
STK-003625,FAC-0056,PARACETAMOL,2023-10-30,234.0
STK-003626,FAC-0056,PARACETAMOL,2023-10-31,224.0
STK-003627,FAC-0056,PARACETAMOL,2023-11-01,233.0
STK-003628,FAC-0056,PARACETAMOL,2023-11-02,193.0
STK-003629,FAC-0056,PARACETAMOL,2023-11-03,193.0
STK-003630,FAC-0056,PARACETAMOL,2023-11-04,251.0
STK-003631,FAC-0056,PARACETAMOL,2023-11-05,270.0
STK-003632,FAC-0056,PARACETAMOL,2023-11-06,188.0
STK-003633,FAC-0056,PARACETAMOL,2023-11-07,137.0
STK-003634,FAC-0056,PARACETAMOL,2023-11-08,242.0
STK-003635,FAC-0056,PARACETAMOL,2023-11-09,232.0
STK-003636,FAC-0056,PARACETAMOL,2023-11-10,236.0
STK-003637,FAC-0056,PARACETAMOL,2023-11-11,221.0
STK-003638,FAC-0056,PARACETAMOL,2023-11-12,231.0
STK-003639,FAC-0056,PARACETAMOL,2023-11-13,122.0
STK-003640,FAC-0056,RIF_INH,2023-01-01,6.0
STK-003641,FAC-0057,EPINEPHRINE,2023-01-04,1.0
STK-003642,FAC-0057,EPINEPHRINE,2023-01-13,1.0
STK-003643,FAC-0057,PARACETAMOL,2023-01-01,24.0
STK-003644,FAC-0057,PARACETAMOL,2023-01-02,28.0
STK-003645,FAC-0057,PARACETAMOL,2023-01-03,23.0
STK-003646,FAC-0057,PARACETAMOL,2023-01-04,39.0
STK-003647,FAC-0057,PARACETAMOL,2023-01-05,19.0
STK-003648,FAC-0057,PARACETAMOL,2023-01-06,28.0
STK-003649,FAC-0057,PARACETAMOL,2023-01-07,29.0
STK-003650,FAC-0057,PARACETAMOL,2023-01-08,42.0
STK-003651,FAC-0057,PARACETAMOL,2023-01-09,35.0
STK-003652,FAC-0057,PARACETAMOL,2023-01-10,34.0
STK-003653,FAC-0057,PARACETAMOL,2023-01-11,39.0
STK-003654,FAC-0057,PARACETAMOL,2023-01-12,35.0
STK-003655,FAC-0057,PARACETAMOL,2023-01-13,37.0
STK-003656,FAC-0057,PARACETAMOL,2023-01-14,38.0
STK-003657,FAC-0057,RIF_INH,2023-01-01,1.0
STK-003658,FAC-0057,RIF_INH,2023-01-02,1.0
STK-003659,FAC-0057,RIF_INH,2023-01-03,1.0
STK-003660,FAC-0058,PARACETAMOL,2023-01-01,38.0
STK-003661,FAC-0058,PARACETAMOL,2023-01-02,13.0
STK-003662,FAC-0058,PARACETAMOL,2023-01-03,37.0
STK-003663,FAC-0058,PARACETAMOL,2023-01-04,18.0
STK-003664,FAC-0058,PARACETAMOL,2023-01-05,25.0
STK-003665,FAC-0058,PARACETAMOL,2023-01-06,21.0
STK-003666,FAC-0058,RIF_INH,2023-01-01,2.0
STK-003667,FAC-0058,RIF_INH,2023-01-02,2.0
STK-003668,FAC-0058,RIF_INH,2023-01-03,1.0
STK-003669,FAC-0058,RIF_INH,2023-01-04,1.0
STK-003670,FAC-0058,RIF_INH,2023-01-06,2.0
STK-003671,FAC-0058,RIF_INH,2023-01-07,1.0
STK-003672,FAC-0058,RIF_INH,2023-01-08,1.0
STK-003673,FAC-0058,RIF_INH,2023-01-09,3.0
STK-003674,FAC-0058,RIF_INH,2023-01-10,3.0
STK-003675,FAC-0058,RIF_INH,2023-01-11,4.0
STK-003676,FAC-0058,RIF_INH,2023-01-12,1.0
STK-003677,FAC-0058,RIF_INH,2023-01-13,2.0
STK-003678,FAC-0058,RIF_INH,2023-01-14,1.0
STK-003679,FAC-0058,RIF_INH,2023-01-15,4.0
STK-003680,FAC-0058,RIF_INH,2023-01-17,1.0
