facility_id,date,patient_consultations,medicine_code,quantity_dispensed,consumption_id
FAC-0068,2023-05-02,16,RIF_INH,1,CON-0061077
FAC-0068,2023-05-03,8,RIF_INH,3,CON-0061078
FAC-0068,2023-05-04,15,RIF_INH,1,CON-0061079
FAC-0068,2023-05-05,12,RIF_INH,2,CON-0061080
FAC-0068,2023-05-06,10,RIF_INH,3,CON-0061081
FAC-0068,2023-05-07,11,RIF_INH,2,CON-0061082
FAC-0068,2023-05-08,8,RIF_INH,2,CON-0061083
FAC-0068,2023-05-09,6,RIF_INH,0,CON-0061084
FAC-0068,2023-05-10,17,RIF_INH,2,CON-0061085
FAC-0068,2023-05-11,12,RIF_INH,1,CON-0061086
FAC-0068,2023-05-12,11,RIF_INH,1,CON-0061087
FAC-0068,2023-05-13,6,RIF_INH,1,CON-0061088
FAC-0068,2023-05-14,12,RIF_INH,5,CON-0061089
FAC-0068,2023-05-15,17,RIF_INH,3,CON-0061090
FAC-0068,2023-05-16,16,RIF_INH,1,CON-0061091
FAC-0068,2023-05-17,11,RIF_INH,3,CON-0061092
FAC-0068,2023-05-18,10,RIF_INH,2,CON-0061093
FAC-0068,2023-05-19,13,RIF_INH,1,CON-0061094
FAC-0068,2023-05-20,10,RIF_INH,1,CON-0061095
FAC-0068,2023-05-21,19,RIF_INH,2,CON-0061096
FAC-0068,2023-05-22,10,RIF_INH,0,CON-0061097
FAC-0068,2023-05-23,15,RIF_INH,0,CON-0061098
FAC-0068,2023-05-24,11,RIF_INH,4,CON-0061099
FAC-0068,2023-05-25,7,RIF_INH,0,CON-0061100
FAC-0068,2023-05-26,15,RIF_INH,1,CON-0061101
FAC-0068,2023-05-27,17,RIF_INH,2,CON-0061102
FAC-0068,2023-05-28,8,RIF_INH,1,CON-0061103
FAC-0068,2023-05-29,9,RIF_INH,0,CON-0061104
FAC-0068,2023-05-30,11,RIF_INH,0,CON-0061105
FAC-0068,2023-05-31,9,RIF_INH,0,CON-0061106
FAC-0068,2023-06-01,14,RIF_INH,2,CON-0061107
FAC-0068,2023-06-02,12,RIF_INH,1,CON-0061108
FAC-0068,2023-06-03,15,RIF_INH,2,CON-0061109
FAC-0068,2023-06-04,22,RIF_INH,1,CON-0061110
FAC-0068,2023-06-05,19,RIF_INH,3,CON-0061111
FAC-0068,2023-06-06,13,RIF_INH,2,CON-0061112
FAC-0068,2023-06-07,13,RIF_INH,2,CON-0061113
FAC-0068,2023-06-08,24,RIF_INH,2,CON-0061114
FAC-0068,2023-06-09,20,RIF_INH,3,CON-0061115
FAC-0068,2023-06-10,17,RIF_INH,5,CON-0061116
FAC-0068,2023-06-11,10,RIF_INH,0,CON-0061117
FAC-0068,2023-06-12,21,RIF_INH,1,CON-0061118
FAC-0068,2023-06-13,16,RIF_INH,3,CON-0061119
FAC-0068,2023-06-14,18,RIF_INH,1,CON-0061120
FAC-0068,2023-06-15,13,RIF_INH,2,CON-0061121
FAC-0068,2023-06-16,25,RIF_INH,1,CON-0061122
FAC-0068,2023-06-17,15,RIF_INH,0,CON-0061123
FAC-0068,2023-06-18,17,RIF_INH,1,CON-0061124
FAC-0068,2023-06-19,19,RIF_INH,2,CON-0061125
FAC-0068,2023-06-20,21,RIF_INH,3,CON-0061126
FAC-0068,2023-06-21,30,RIF_INH,0,CON-0061127
FAC-0068,2023-06-22,20,RIF_INH,1,CON-0061128
FAC-0068,2023-06-23,20,RIF_INH,2,CON-0061129
FAC-0068,2023-06-24,19,RIF_INH,2,CON-0061130
FAC-0068,2023-06-25,20,RIF_INH,0,CON-0061131
FAC-0068,2023-06-26,18,RIF_INH,1,CON-0061132
FAC-0068,2023-06-27,14,RIF_INH,3,CON-0061133
FAC-0068,2023-06-28,20,RIF_INH,0,CON-0061134
FAC-0068,2023-06-29,21,RIF_INH,4,CON-0061135
FAC-0068,2023-06-30,26,RIF_INH,2,CON-0061136
FAC-0068,2023-07-01,12,RIF_INH,0,CON-0061137
FAC-0068,2023-07-02,18,RIF_INH,3,CON-0061138
FAC-0068,2023-07-03,24,RIF_INH,1,CON-0061139
FAC-0068,2023-07-04,22,RIF_INH,4,CON-0061140
FAC-0068,2023-07-05,18,RIF_INH,2,CON-0061141
FAC-0068,2023-07-06,22,RIF_INH,0,CON-0061142
FAC-0068,2023-07-07,18,RIF_INH,1,CON-0061143
FAC-0068,2023-07-08,28,RIF_INH,1,CON-0061144
FAC-0068,2023-07-09,25,RIF_INH,1,CON-0061145
FAC-0068,2023-07-10,17,RIF_INH,5,CON-0061146
FAC-0068,2023-07-11,21,RIF_INH,3,CON-0061147
FAC-0068,2023-07-12,25,RIF_INH,2,CON-0061148
FAC-0068,2023-07-13,23,RIF_INH,0,CON-0061149
FAC-0068,2023-07-14,21,RIF_INH,4,CON-0061150
FAC-0068,2023-07-15,26,RIF_INH,3,CON-0061151
FAC-0068,2023-07-16,18,RIF_INH,0,CON-0061152
FAC-0068,2023-07-17,26,RIF_INH,2,CON-0061153
FAC-0068,2023-07-18,8,RIF_INH,0,CON-0061154
FAC-0068,2023-07-19,28,RIF_INH,1,CON-0061155
FAC-0068,2023-07-20,30,RIF_INH,2,CON-0061156
FAC-0068,2023-07-21,26,RIF_INH,1,CON-0061157
FAC-0068,2023-07-22,35,RIF_INH,0,CON-0061158
FAC-0068,2023-07-23,23,RIF_INH,3,CON-0061159
FAC-0068,2023-07-24,22,RIF_INH,3,CON-0061160
FAC-0068,2023-07-25,22,RIF_INH,1,CON-0061161
FAC-0068,2023-07-26,30,RIF_INH,2,CON-0061162
FAC-0068,2023-07-27,32,RIF_INH,0,CON-0061163
FAC-0068,2023-07-28,28,RIF_INH,2,CON-0061164
FAC-0068,2023-07-29,27,RIF_INH,1,CON-0061165
FAC-0068,2023-07-30,34,RIF_INH,4,CON-0061166
FAC-0068,2023-07-31,39,RIF_INH,3,CON-0061167
FAC-0068,2023-08-01,20,RIF_INH,1,CON-0061168
FAC-0068,2023-08-02,33,RIF_INH,1,CON-0061169
FAC-0068,2023-08-03,28,RIF_INH,3,CON-0061170
FAC-0068,2023-08-04,24,RIF_INH,2,CON-0061171
FAC-0068,2023-08-05,32,RIF_INH,1,CON-0061172
FAC-0068,2023-08-06,24,RIF_INH,1,CON-0061173
FAC-0068,2023-08-07,42,RIF_INH,0,CON-0061174
FAC-0068,2023-08-08,24,RIF_INH,2,CON-0061175
FAC-0068,2023-08-09,27,RIF_INH,2,CON-0061176
FAC-0068,2023-08-10,26,RIF_INH,3,CON-0061177
FAC-0068,2023-08-11,31,RIF_INH,2,CON-0061178
FAC-0068,2023-08-12,31,RIF_INH,2,CON-0061179
FAC-0068,2023-08-13,24,RIF_INH,4,CON-0061180
FAC-0068,2023-08-14,32,RIF_INH,1,CON-0061181
FAC-0068,2023-08-15,30,RIF_INH,2,CON-0061182
FAC-0068,2023-08-16,32,RIF_INH,4,CON-0061183
FAC-0068,2023-08-17,24,RIF_INH,3,CON-0061184
FAC-0068,2023-08-18,32,RIF_INH,2,CON-0061185
FAC-0068,2023-08-19,28,RIF_INH,0,CON-0061186
FAC-0068,2023-08-20,39,RIF_INH,2,CON-0061187
FAC-0068,2023-08-21,25,RIF_INH,0,CON-0061188
FAC-0068,2023-08-22,35,RIF_INH,2,CON-0061189
FAC-0068,2023-08-23,34,RIF_INH,1,CON-0061190
FAC-0068,2023-08-24,35,RIF_INH,0,CON-0061191
FAC-0068,2023-08-25,34,RIF_INH,1,CON-0061192
FAC-0068,2023-08-26,16,RIF_INH,0,CON-0061193
FAC-0068,2023-08-27,36,RIF_INH,1,CON-0061194
FAC-0068,2023-08-28,38,RIF_INH,1,CON-0061195
FAC-0068,2023-08-29,31,RIF_INH,3,CON-0061196
FAC-0068,2023-08-30,35,RIF_INH,4,CON-0061197
FAC-0068,2023-08-31,26,RIF_INH,1,CON-0061198
FAC-0068,2023-09-01,33,RIF_INH,2,CON-0061199
FAC-0068,2023-09-02,39,RIF_INH,2,CON-0061200
FAC-0068,2023-09-03,30,RIF_INH,3,CON-0061201
FAC-0068,2023-09-04,30,RIF_INH,0,CON-0061202
FAC-0068,2023-09-05,32,RIF_INH,3,CON-0061203
FAC-0068,2023-09-06,36,RIF_INH,2,CON-0061204
FAC-0068,2023-09-07,34,RIF_INH,2,CON-0061205
FAC-0068,2023-09-08,22,RIF_INH,1,CON-0061206
FAC-0068,2023-09-09,29,RIF_INH,2,CON-0061207
FAC-0068,2023-09-10,39,RIF_INH,1,CON-0061208
FAC-0068,2023-09-11,32,RIF_INH,2,CON-0061209
FAC-0068,2023-09-12,28,RIF_INH,0,CON-0061210
FAC-0068,2023-09-13,20,RIF_INH,0,CON-0061211
FAC-0068,2023-09-14,31,RIF_INH,1,CON-0061212
FAC-0068,2023-09-15,36,RIF_INH,1,CON-0061213
FAC-0068,2023-09-16,18,RIF_INH,2,CON-0061214
FAC-0068,2023-09-17,34,RIF_INH,3,CON-0061215
FAC-0068,2023-09-18,23,RIF_INH,1,CON-0061216
FAC-0068,2023-09-19,17,RIF_INH,2,CON-0061217
FAC-0068,2023-09-20,27,RIF_INH,2,CON-0061218
FAC-0068,2023-09-21,26,RIF_INH,1,CON-0061219
FAC-0068,2023-09-22,19,RIF_INH,1,CON-0061220
FAC-0068,2023-09-23,27,RIF_INH,1,CON-0061221
FAC-0068,2023-09-24,29,RIF_INH,0,CON-0061222
FAC-0068,2023-09-25,31,RIF_INH,0,CON-0061223
FAC-0068,2023-09-26,35,RIF_INH,2,CON-0061224
FAC-0068,2023-09-27,33,RIF_INH,0,CON-0061225
FAC-0068,2023-09-28,26,RIF_INH,1,CON-0061226
FAC-0068,2023-09-29,33,RIF_INH,1,CON-0061227
FAC-0068,2023-09-30,25,RIF_INH,2,CON-0061228
FAC-0068,2023-10-01,25,RIF_INH,4,CON-0061229
FAC-0068,2023-10-02,34,RIF_INH,0,CON-0061230
FAC-0068,2023-10-03,22,RIF_INH,1,CON-0061231
FAC-0068,2023-10-04,27,RIF_INH,2,CON-0061232
FAC-0068,2023-10-05,22,RIF_INH,1,CON-0061233
FAC-0068,2023-10-06,19,RIF_INH,1,CON-0061234
FAC-0068,2023-10-07,22,RIF_INH,2,CON-0061235
FAC-0068,2023-10-08,28,RIF_INH,0,CON-0061236
FAC-0068,2023-10-09,31,RIF_INH,3,CON-0061237
FAC-0068,2023-10-10,23,RIF_INH,3,CON-0061238
FAC-0068,2023-10-11,25,RIF_INH,1,CON-0061239
FAC-0068,2023-10-12,24,RIF_INH,0,CON-0061240
FAC-0068,2023-10-13,18,RIF_INH,0,CON-0061241
FAC-0068,2023-10-14,27,RIF_INH,1,CON-0061242
FAC-0068,2023-10-15,23,RIF_INH,1,CON-0061243
FAC-0068,2023-10-16,22,RIF_INH,2,CON-0061244
FAC-0068,2023-10-17,24,RIF_INH,2,CON-0061245
FAC-0068,2023-10-18,17,RIF_INH,1,CON-0061246
FAC-0068,2023-10-19,25,RIF_INH,4,CON-0061247
FAC-0068,2023-10-20,19,RIF_INH,4,CON-0061248
FAC-0068,2023-10-21,27,RIF_INH,1,CON-0061249
FAC-0068,2023-10-22,19,RIF_INH,1,CON-0061250
FAC-0068,2023-10-23,22,RIF_INH,0,CON-0061251
FAC-0068,2023-10-24,28,RIF_INH,1,CON-0061252
FAC-0068,2023-10-25,24,RIF_INH,0,CON-0061253
FAC-0068,2023-10-26,17,RIF_INH,2,CON-0061254
FAC-0068,2023-10-27,21,RIF_INH,0,CON-0061255
FAC-0068,2023-10-28,22,RIF_INH,2,CON-0061256
FAC-0068,2023-10-29,16,RIF_INH,1,CON-0061257
FAC-0068,2023-10-30,17,RIF_INH,2,CON-0061258
FAC-0068,2023-10-31,19,RIF_INH,0,CON-0061259
FAC-0068,2023-11-01,18,RIF_INH,0,CON-0061260
FAC-0068,2023-11-02,30,RIF_INH,2,CON-0061261
FAC-0068,2023-11-03,17,RIF_INH,2,CON-0061262
FAC-0068,2023-11-04,19,RIF_INH,1,CON-0061263
FAC-0068,2023-11-05,28,RIF_INH,2,CON-0061264
FAC-0068,2023-11-06,16,RIF_INH,3,CON-0061265
FAC-0068,2023-11-07,15,RIF_INH,0,CON-0061266
FAC-0068,2023-11-08,22,RIF_INH,5,CON-0061267
FAC-0068,2023-11-09,17,RIF_INH,3,CON-0061268
FAC-0068,2023-11-10,23,RIF_INH,1,CON-0061269
FAC-0068,2023-11-11,15,RIF_INH,2,CON-0061270
FAC-0068,2023-11-12,17,RIF_INH,2,CON-0061271
FAC-0068,2023-11-13,7,RIF_INH,2,CON-0061272
FAC-0068,2023-11-14,14,RIF_INH,3,CON-0061273
FAC-0068,2023-11-15,25,RIF_INH,1,CON-0061274
FAC-0068,2023-11-16,17,RIF_INH,3,CON-0061275
FAC-0068,2023-11-17,20,RIF_INH,2,CON-0061276
FAC-0068,2023-11-18,9,RIF_INH,0,CON-0061277
FAC-0068,2023-11-19,16,RIF_INH,0,CON-0061278
FAC-0068,2023-11-20,17,RIF_INH,3,CON-0061279
FAC-0068,2023-11-21,10,RIF_INH,1,CON-0061280
FAC-0068,2023-11-22,10,RIF_INH,2,CON-0061281
FAC-0068,2023-11-23,9,RIF_INH,1,CON-0061282
FAC-0068,2023-11-24,15,RIF_INH,2,CON-0061283
FAC-0068,2023-11-25,17,RIF_INH,0,CON-0061284
FAC-0068,2023-11-26,17,RIF_INH,0,CON-0061285
FAC-0068,2023-11-27,17,RIF_INH,1,CON-0061286
FAC-0068,2023-11-28,15,RIF_INH,4,CON-0061287
FAC-0068,2023-11-29,18,RIF_INH,0,CON-0061288
FAC-0068,2023-11-30,11,RIF_INH,2,CON-0061289
FAC-0068,2023-12-01,10,RIF_INH,0,CON-0061290
FAC-0068,2023-12-02,15,RIF_INH,2,CON-0061291
FAC-0068,2023-12-03,15,RIF_INH,0,CON-0061292
FAC-0068,2023-12-04,13,RIF_INH,2,CON-0061293
FAC-0068,2023-12-05,12,RIF_INH,0,CON-0061294
FAC-0068,2023-12-06,12,RIF_INH,0,CON-0061295
FAC-0068,2023-12-07,13,RIF_INH,1,CON-0061296
FAC-0068,2023-12-08,14,RIF_INH,3,CON-0061297
FAC-0068,2023-12-09,11,RIF_INH,4,CON-0061298
FAC-0068,2023-12-10,10,RIF_INH,1,CON-0061299
FAC-0068,2023-12-11,15,RIF_INH,1,CON-0061300
FAC-0068,2023-12-12,15,RIF_INH,0,CON-0061301
FAC-0068,2023-12-13,10,RIF_INH,5,CON-0061302
FAC-0068,2023-12-14,13,RIF_INH,1,CON-0061303
FAC-0068,2023-12-15,18,RIF_INH,1,CON-0061304
FAC-0068,2023-12-16,12,RIF_INH,0,CON-0061305
FAC-0068,2023-12-17,14,RIF_INH,2,CON-0061306
FAC-0068,2023-12-18,10,RIF_INH,1,CON-0061307
FAC-0068,2023-12-19,13,RIF_INH,0,CON-0061308
FAC-0068,2023-12-20,7,RIF_INH,2,CON-0061309
FAC-0068,2023-12-21,9,RIF_INH,2,CON-0061310
FAC-0068,2023-12-22,17,RIF_INH,1,CON-0061311
FAC-0068,2023-12-23,8,RIF_INH,1,CON-0061312
FAC-0068,2023-12-24,7,RIF_INH,0,CON-0061313
FAC-0068,2023-12-25,11,RIF_INH,4,CON-0061314
FAC-0068,2023-12-26,8,RIF_INH,3,CON-0061315
FAC-0068,2023-12-27,13,RIF_INH,4,CON-0061316
FAC-0068,2023-12-28,14,RIF_INH,1,CON-0061317
FAC-0068,2023-12-29,8,RIF_INH,1,CON-0061318
FAC-0068,2023-12-30,10,RIF_INH,4,CON-0061319
FAC-0068,2023-12-31,14,RIF_INH,3,CON-0061320
FAC-0069,2023-01-01,9,RIF_INH,1,CON-0061321
FAC-0069,2023-01-02,9,RIF_INH,3,CON-0061322
FAC-0069,2023-01-03,9,RIF_INH,1,CON-0061323
FAC-0069,2023-01-04,16,RIF_INH,0,CON-0061324
FAC-0069,2023-01-05,16,RIF_INH,1,CON-0061325
FAC-0069,2023-01-06,15,RIF_INH,3,CON-0061326
FAC-0069,2023-01-07,13,RIF_INH,0,CON-0061327
FAC-0069,2023-01-08,17,RIF_INH,2,CON-0061328
FAC-0069,2023-01-09,9,RIF_INH,3,CON-0061329
FAC-0069,2023-01-10,12,RIF_INH,0,CON-0061330
FAC-0069,2023-01-11,14,RIF_INH,0,CON-0061331
FAC-0069,2023-01-12,11,RIF_INH,2,CON-0061332
FAC-0069,2023-01-13,6,RIF_INH,1,CON-0061333
FAC-0069,2023-01-14,9,RIF_INH,3,CON-0061334
FAC-0069,2023-01-15,4,RIF_INH,3,CON-0061335
FAC-0069,2023-01-16,18,RIF_INH,1,CON-0061336
FAC-0069,2023-01-17,18,RIF_INH,2,CON-0061337
FAC-0069,2023-01-18,9,RIF_INH,1,CON-0061338
FAC-0069,2023-01-19,14,RIF_INH,0,CON-0061339
FAC-0069,2023-01-20,12,RIF_INH,1,CON-0061340
FAC-0069,2023-01-21,7,RIF_INH,2,CON-0061341
FAC-0069,2023-01-22,8,RIF_INH,2,CON-0061342
FAC-0069,2023-01-23,10,RIF_INH,1,CON-0061343
FAC-0069,2023-01-24,9,RIF_INH,1,CON-0061344
FAC-0069,2023-01-25,9,RIF_INH,4,CON-0061345
FAC-0069,2023-01-26,17,RIF_INH,2,CON-0061346
FAC-0069,2023-01-27,10,RIF_INH,0,CON-0061347
FAC-0069,2023-01-28,9,RIF_INH,1,CON-0061348
FAC-0069,2023-01-29,11,RIF_INH,3,CON-0061349
FAC-0069,2023-01-30,9,RIF_INH,2,CON-0061350
FAC-0069,2023-01-31,18,RIF_INH,1,CON-0061351
FAC-0069,2023-02-01,15,RIF_INH,1,CON-0061352
FAC-0069,2023-02-02,13,RIF_INH,4,CON-0061353
FAC-0069,2023-02-03,13,RIF_INH,1,CON-0061354
FAC-0069,2023-02-04,12,RIF_INH,2,CON-0061355
FAC-0069,2023-02-05,18,RIF_INH,2,CON-0061356
FAC-0069,2023-02-06,13,RIF_INH,1,CON-0061357
FAC-0069,2023-02-07,6,RIF_INH,1,CON-0061358
FAC-0069,2023-02-08,8,RIF_INH,1,CON-0061359
FAC-0069,2023-02-09,12,RIF_INH,1,CON-0061360
FAC-0069,2023-02-10,17,RIF_INH,1,CON-0061361
FAC-0069,2023-02-11,11,RIF_INH,1,CON-0061362
FAC-0069,2023-02-12,14,RIF_INH,3,CON-0061363
FAC-0069,2023-02-13,13,RIF_INH,3,CON-0061364
FAC-0069,2023-02-14,11,RIF_INH,0,CON-0061365
FAC-0069,2023-02-15,11,RIF_INH,4,CON-0061366
FAC-0069,2023-02-16,9,RIF_INH,2,CON-0061367
FAC-0069,2023-02-17,13,RIF_INH,0,CON-0061368
FAC-0069,2023-02-18,10,RIF_INH,4,CON-0061369
FAC-0069,2023-02-19,11,RIF_INH,2,CON-0061370
FAC-0069,2023-02-20,9,RIF_INH,0,CON-0061371
FAC-0069,2023-02-21,10,RIF_INH,2,CON-0061372
FAC-0069,2023-02-22,8,RIF_INH,1,CON-0061373
FAC-0069,2023-02-23,13,RIF_INH,1,CON-0061374
FAC-0069,2023-02-24,20,RIF_INH,2,CON-0061375
FAC-0069,2023-02-25,9,RIF_INH,1,CON-0061376
FAC-0069,2023-02-26,13,RIF_INH,2,CON-0061377
FAC-0069,2023-02-27,14,RIF_INH,3,CON-0061378
FAC-0069,2023-02-28,17,RIF_INH,3,CON-0061379
FAC-0069,2023-03-01,14,RIF_INH,2,CON-0061380
FAC-0069,2023-03-02,11,RIF_INH,2,CON-0061381
FAC-0069,2023-03-03,19,RIF_INH,2,CON-0061382
FAC-0069,2023-03-04,7,RIF_INH,0,CON-0061383
FAC-0069,2023-03-05,9,RIF_INH,3,CON-0061384
FAC-0069,2023-03-06,13,RIF_INH,0,CON-0061385
FAC-0069,2023-03-07,12,RIF_INH,3,CON-0061386
FAC-0069,2023-03-08,8,RIF_INH,2,CON-0061387
FAC-0069,2023-03-09,10,RIF_INH,3,CON-0061388
FAC-0069,2023-03-10,8,RIF_INH,2,CON-0061389
FAC-0069,2023-03-11,19,RIF_INH,1,CON-0061390
FAC-0069,2023-03-12,14,RIF_INH,1,CON-0061391
FAC-0069,2023-03-13,11,RIF_INH,0,CON-0061392
FAC-0069,2023-03-14,9,RIF_INH,0,CON-0061393
FAC-0069,2023-03-15,16,RIF_INH,2,CON-0061394
FAC-0069,2023-03-16,16,RIF_INH,1,CON-0061395
FAC-0069,2023-03-17,16,RIF_INH,1,CON-0061396
FAC-0069,2023-03-18,13,RIF_INH,4,CON-0061397
FAC-0069,2023-03-19,12,RIF_INH,0,CON-0061398
FAC-0069,2023-03-20,13,RIF_INH,0,CON-0061399
FAC-0069,2023-03-21,14,RIF_INH,1,CON-0061400
FAC-0069,2023-03-22,14,RIF_INH,1,CON-0061401
FAC-0069,2023-03-23,4,RIF_INH,6,CON-0061402
FAC-0069,2023-03-24,17,RIF_INH,4,CON-0061403
FAC-0069,2023-03-25,7,RIF_INH,1,CON-0061404
FAC-0069,2023-03-26,12,RIF_INH,1,CON-0061405
FAC-0069,2023-03-27,12,RIF_INH,1,CON-0061406
FAC-0069,2023-03-28,12,RIF_INH,0,CON-0061407
FAC-0069,2023-03-29,7,RIF_INH,2,CON-0061408
FAC-0069,2023-03-30,13,RIF_INH,2,CON-0061409
FAC-0069,2023-03-31,14,RIF_INH,2,CON-0061410
FAC-0069,2023-04-01,13,RIF_INH,1,CON-0061411
FAC-0069,2023-04-02,14,RIF_INH,1,CON-0061412
FAC-0069,2023-04-03,15,RIF_INH,0,CON-0061413
FAC-0069,2023-04-04,10,RIF_INH,1,CON-0061414
FAC-0069,2023-04-05,12,RIF_INH,1,CON-0061415
FAC-0069,2023-04-06,11,RIF_INH,1,CON-0061416
FAC-0069,2023-04-07,13,RIF_INH,2,CON-0061417
FAC-0069,2023-04-08,13,RIF_INH,1,CON-0061418
FAC-0069,2023-04-09,17,RIF_INH,0,CON-0061419
FAC-0069,2023-04-10,12,RIF_INH,1,CON-0061420
FAC-0069,2023-04-11,9,RIF_INH,1,CON-0061421
FAC-0069,2023-04-12,11,RIF_INH,1,CON-0061422
FAC-0069,2023-04-13,10,RIF_INH,2,CON-0061423
FAC-0069,2023-04-14,16,RIF_INH,1,CON-0061424
FAC-0069,2023-04-15,20,RIF_INH,3,CON-0061425
FAC-0069,2023-04-16,18,RIF_INH,2,CON-0061426
FAC-0069,2023-04-17,18,RIF_INH,2,CON-0061427
FAC-0069,2023-04-18,12,RIF_INH,0,CON-0061428
FAC-0069,2023-04-19,14,RIF_INH,1,CON-0061429
FAC-0069,2023-04-20,16,RIF_INH,2,CON-0061430
FAC-0069,2023-04-21,10,RIF_INH,5,CON-0061431
FAC-0069,2023-04-22,8,RIF_INH,1,CON-0061432
FAC-0069,2023-04-23,8,RIF_INH,1,CON-0061433
FAC-0069,2023-04-24,15,RIF_INH,3,CON-0061434
FAC-0069,2023-04-25,10,RIF_INH,0,CON-0061435
FAC-0069,2023-04-26,16,RIF_INH,2,CON-0061436
FAC-0069,2023-04-27,13,RIF_INH,5,CON-0061437
FAC-0069,2023-04-28,9,RIF_INH,2,CON-0061438
FAC-0069,2023-04-29,12,RIF_INH,1,CON-0061439
FAC-0069,2023-04-30,6,RIF_INH,2,CON-0061440
FAC-0069,2023-05-01,10,RIF_INH,0,CON-0061441
FAC-0069,2023-05-02,9,RIF_INH,0,CON-0061442
FAC-0069,2023-05-03,11,RIF_INH,1,CON-0061443
FAC-0069,2023-05-04,14,RIF_INH,4,CON-0061444
FAC-0069,2023-05-05,13,RIF_INH,2,CON-0061445
FAC-0069,2023-05-06,16,RIF_INH,2,CON-0061446
FAC-0069,2023-05-07,11,RIF_INH,2,CON-0061447
FAC-0069,2023-05-08,23,RIF_INH,3,CON-0061448
FAC-0069,2023-05-09,14,RIF_INH,1,CON-0061449
FAC-0069,2023-05-10,15,RIF_INH,1,CON-0061450
FAC-0069,2023-05-11,11,RIF_INH,3,CON-0061451
FAC-0069,2023-05-12,16,RIF_INH,0,CON-0061452
FAC-0069,2023-05-13,11,RIF_INH,0,CON-0061453
FAC-0069,2023-05-14,15,RIF_INH,1,CON-0061454
FAC-0069,2023-05-15,18,RIF_INH,1,CON-0061455
FAC-0069,2023-05-16,13,RIF_INH,2,CON-0061456
FAC-0069,2023-05-17,18,RIF_INH,2,CON-0061457
FAC-0069,2023-05-18,12,RIF_INH,0,CON-0061458
FAC-0069,2023-05-19,9,RIF_INH,1,CON-0061459
FAC-0069,2023-05-20,15,RIF_INH,2,CON-0061460
FAC-0069,2023-05-21,18,RIF_INH,1,CON-0061461
FAC-0069,2023-05-22,14,RIF_INH,2,CON-0061462
FAC-0069,2023-05-23,10,RIF_INH,1,CON-0061463
FAC-0069,2023-05-24,20,RIF_INH,2,CON-0061464
FAC-0069,2023-05-25,12,RIF_INH,1,CON-0061465
FAC-0069,2023-05-26,12,RIF_INH,2,CON-0061466
FAC-0069,2023-05-27,14,RIF_INH,2,CON-0061467
FAC-0069,2023-05-28,16,RIF_INH,2,CON-0061468
FAC-0069,2023-05-29,8,RIF_INH,2,CON-0061469
FAC-0069,2023-05-30,18,RIF_INH,0,CON-0061470
FAC-0069,2023-05-31,10,RIF_INH,1,CON-0061471
FAC-0069,2023-06-01,16,RIF_INH,2,CON-0061472
FAC-0069,2023-06-02,11,RIF_INH,3,CON-0061473
FAC-0069,2023-06-03,11,RIF_INH,2,CON-0061474
FAC-0069,2023-06-04,7,RIF_INH,3,CON-0061475
FAC-0069,2023-06-05,19,RIF_INH,1,CON-0061476
FAC-0069,2023-06-06,18,RIF_INH,1,CON-0061477
FAC-0069,2023-06-07,13,RIF_INH,0,CON-0061478
FAC-0069,2023-06-08,9,RIF_INH,2,CON-0061479
FAC-0069,2023-06-09,17,RIF_INH,4,CON-0061480
FAC-0069,2023-06-10,12,RIF_INH,0,CON-0061481
FAC-0069,2023-06-11,13,RIF_INH,1,CON-0061482
FAC-0069,2023-06-12,17,RIF_INH,2,CON-0061483
FAC-0069,2023-06-13,5,RIF_INH,1,CON-0061484
FAC-0069,2023-06-14,19,RIF_INH,3,CON-0061485
FAC-0069,2023-06-15,23,RIF_INH,0,CON-0061486
FAC-0069,2023-06-16,19,RIF_INH,1,CON-0061487
FAC-0069,2023-06-17,13,RIF_INH,2,CON-0061488
FAC-0069,2023-06-18,25,RIF_INH,2,CON-0061489
FAC-0069,2023-06-19,19,RIF_INH,3,CON-0061490
FAC-0069,2023-06-20,23,RIF_INH,2,CON-0061491
FAC-0069,2023-06-21,13,RIF_INH,3,CON-0061492
FAC-0069,2023-06-22,21,RIF_INH,2,CON-0061493
FAC-0069,2023-06-23,14,RIF_INH,3,CON-0061494
FAC-0069,2023-06-24,15,RIF_INH,2,CON-0061495
FAC-0069,2023-06-25,12,RIF_INH,2,CON-0061496
FAC-0069,2023-06-26,23,RIF_INH,2,CON-0061497
FAC-0069,2023-06-27,16,RIF_INH,2,CON-0061498
FAC-0069,2023-06-28,32,RIF_INH,0,CON-0061499
FAC-0069,2023-06-29,19,RIF_INH,2,CON-0061500
FAC-0069,2023-06-30,20,RIF_INH,1,CON-0061501
FAC-0069,2023-07-01,21,RIF_INH,1,CON-0061502
FAC-0069,2023-07-02,30,RIF_INH,1,CON-0061503
FAC-0069,2023-07-03,26,RIF_INH,2,CON-0061504
FAC-0069,2023-07-04,13,RIF_INH,1,CON-0061505
FAC-0069,2023-07-05,17,RIF_INH,3,CON-0061506
FAC-0069,2023-07-06,29,RIF_INH,2,CON-0061507
FAC-0069,2023-07-07,21,RIF_INH,2,CON-0061508
FAC-0069,2023-07-08,34,RIF_INH,5,CON-0061509
FAC-0069,2023-07-09,25,RIF_INH,0,CON-0061510
FAC-0069,2023-07-10,23,RIF_INH,1,CON-0061511
FAC-0069,2023-07-11,24,RIF_INH,1,CON-0061512
