facility_id,medicine_code,expected_delivery_date,actual_delivery_date,transit_delay_days,quantity_dispatched,delivery_id,delivery_status
FAC-0054,PARACETAMOL,2023-07-30,2023-07-30,0,5000,DEL-002075,On-Time
FAC-0054,PARACETAMOL,2023-08-29,2023-09-01,3,5000,DEL-002076,On-Time
FAC-0054,PARACETAMOL,2023-09-28,2023-10-04,6,5000,DEL-002077,Delayed
FAC-0054,PARACETAMOL,2023-10-28,2023-11-08,11,5000,DEL-002078,Delayed
FAC-0054,PARACETAMOL,2023-11-27,2023-12-18,21,5000,DEL-002079,Delayed
FAC-0054,PARACETAMOL,2023-12-27,2023-12-29,2,5000,DEL-002080,On-Time
FAC-0054,RIF_INH,2023-01-01,2023-01-03,2,800,DEL-002081,On-Time
FAC-0054,RIF_INH,2023-01-31,2023-02-02,2,800,DEL-002082,On-Time
FAC-0054,RIF_INH,2023-03-02,2023-03-02,0,800,DEL-002083,On-Time
FAC-0054,RIF_INH,2023-04-01,2023-04-02,1,800,DEL-002084,On-Time
FAC-0054,RIF_INH,2023-05-01,2023-05-01,0,800,DEL-002085,On-Time
FAC-0054,RIF_INH,2023-05-31,2023-06-04,4,800,DEL-002086,Delayed
FAC-0054,RIF_INH,2023-06-30,2023-07-03,3,800,DEL-002087,On-Time
FAC-0054,RIF_INH,2023-07-30,2023-08-16,17,800,DEL-002088,Delayed
FAC-0054,RIF_INH,2023-08-29,2023-08-29,0,800,DEL-002089,On-Time
FAC-0054,RIF_INH,2023-09-28,2023-09-29,1,800,DEL-002090,On-Time
FAC-0054,RIF_INH,2023-10-28,2023-10-31,3,800,DEL-002091,On-Time
FAC-0054,RIF_INH,2023-11-27,2023-12-02,5,800,DEL-002092,Delayed
FAC-0054,RIF_INH,2023-12-27,2023-12-28,1,800,DEL-002093,On-Time
FAC-0054,EPINEPHRINE,2023-01-01,2023-01-03,2,10,DEL-002094,On-Time
FAC-0054,EPINEPHRINE,2023-01-31,2023-02-01,1,10,DEL-002095,On-Time
FAC-0054,EPINEPHRINE,2023-03-02,2023-03-08,6,10,DEL-002096,Delayed
FAC-0054,EPINEPHRINE,2023-04-01,2023-04-02,1,10,DEL-002097,On-Time
FAC-0054,EPINEPHRINE,2023-05-01,2023-05-08,7,10,DEL-002098,Delayed
FAC-0054,EPINEPHRINE,2023-05-31,2023-06-07,7,10,DEL-002099,Delayed
FAC-0054,EPINEPHRINE,2023-06-30,2023-07-04,4,10,DEL-002100,Delayed
FAC-0054,EPINEPHRINE,2023-07-30,2023-08-01,2,10,DEL-002101,On-Time
FAC-0054,EPINEPHRINE,2023-08-29,2023-08-29,0,10,DEL-002102,On-Time
FAC-0054,EPINEPHRINE,2023-09-28,2023-10-01,3,10,DEL-002103,On-Time
FAC-0054,EPINEPHRINE,2023-10-28,2023-11-03,6,10,DEL-002104,Delayed
FAC-0054,EPINEPHRINE,2023-11-27,2024-01-23,57,10,DEL-002105,Delayed
FAC-0054,EPINEPHRINE,2023-12-27,2023-12-29,2,10,DEL-002106,On-Time
FAC-0055,PARACETAMOL,2023-01-01,2023-01-02,1,5000,DEL-002107,On-Time
FAC-0055,PARACETAMOL,2023-01-31,2023-01-31,0,5000,DEL-002108,On-Time
FAC-0055,PARACETAMOL,2023-03-02,2023-03-20,18,5000,DEL-002109,Delayed
FAC-0055,PARACETAMOL,2023-04-01,2023-04-06,5,5000,DEL-002110,Delayed
FAC-0055,PARACETAMOL,2023-05-01,2023-05-03,2,5000,DEL-002111,On-Time
FAC-0055,PARACETAMOL,2023-05-31,2023-06-04,4,5000,DEL-002112,Delayed
FAC-0055,PARACETAMOL,2023-06-30,2023-07-03,3,5000,DEL-002113,On-Time
FAC-0055,PARACETAMOL,2023-07-30,2023-08-03,4,5000,DEL-002114,Delayed
FAC-0055,PARACETAMOL,2023-08-29,2023-09-06,8,5000,DEL-002115,Delayed
FAC-0055,PARACETAMOL,2023-09-28,2023-09-30,2,5000,DEL-002116,On-Time
FAC-0055,PARACETAMOL,2023-10-28,2023-11-08,11,5000,DEL-002117,Delayed
FAC-0055,PARACETAMOL,2023-11-27,2023-12-10,13,5000,DEL-002118,Delayed
FAC-0055,PARACETAMOL,2023-12-27,2023-12-28,1,5000,DEL-002119,On-Time
FAC-0055,RIF_INH,2023-01-01,2023-01-02,1,800,DEL-002120,On-Time
FAC-0055,RIF_INH,2023-01-31,2023-02-04,4,800,DEL-002121,Delayed
FAC-0055,RIF_INH,2023-03-02,2023-03-13,11,800,DEL-002122,Delayed
FAC-0055,RIF_INH,2023-04-01,2023-04-04,3,800,DEL-002123,On-Time
FAC-0055,RIF_INH,2023-05-01,2023-06-12,42,800,DEL-002124,Delayed
FAC-0055,RIF_INH,2023-05-31,2023-06-13,13,800,DEL-002125,Delayed
FAC-0055,RIF_INH,2023-06-30,2023-06-30,0,800,DEL-002126,On-Time
FAC-0055,RIF_INH,2023-07-30,2023-08-06,7,800,DEL-002127,Delayed
FAC-0055,RIF_INH,2023-08-29,2023-09-09,11,800,DEL-002128,Delayed
FAC-0055,RIF_INH,2023-09-28,2023-09-29,1,800,DEL-002129,On-Time
FAC-0055,RIF_INH,2023-10-28,2023-11-12,15,800,DEL-002130,Delayed
FAC-0055,RIF_INH,2023-11-27,2023-11-29,2,800,DEL-002131,On-Time
FAC-0055,RIF_INH,2023-12-27,2023-12-28,1,800,DEL-002132,On-Time
FAC-0055,EPINEPHRINE,2023-01-01,2023-01-08,7,10,DEL-002133,Delayed
FAC-0055,EPINEPHRINE,2023-01-31,2023-01-31,0,10,DEL-002134,On-Time
FAC-0055,EPINEPHRINE,2023-03-02,2023-03-10,8,10,DEL-002135,Delayed
FAC-0055,EPINEPHRINE,2023-04-01,2023-04-03,2,10,DEL-002136,On-Time
FAC-0055,EPINEPHRINE,2023-05-01,2023-05-02,1,10,DEL-002137,On-Time
FAC-0055,EPINEPHRINE,2023-05-31,2023-06-10,10,10,DEL-002138,Delayed
FAC-0055,EPINEPHRINE,2023-06-30,2023-07-05,5,10,DEL-002139,Delayed
FAC-0055,EPINEPHRINE,2023-07-30,2023-08-09,10,10,DEL-002140,Delayed
FAC-0055,EPINEPHRINE,2023-08-29,2023-09-04,6,10,DEL-002141,Delayed
FAC-0055,EPINEPHRINE,2023-09-28,2023-10-15,17,10,DEL-002142,Delayed
FAC-0055,EPINEPHRINE,2023-10-28,2023-11-10,13,10,DEL-002143,Delayed
FAC-0055,EPINEPHRINE,2023-11-27,2023-12-01,4,10,DEL-002144,Delayed
FAC-0055,EPINEPHRINE,2023-12-27,2024-01-04,8,10,DEL-002145,Delayed
FAC-0056,PARACETAMOL,2023-01-01,2023-01-01,0,5000,DEL-002146,On-Time
FAC-0056,PARACETAMOL,2023-01-31,2023-02-07,7,5000,DEL-002147,Delayed
FAC-0056,PARACETAMOL,2023-03-02,2023-03-02,0,5000,DEL-002148,On-Time
FAC-0056,PARACETAMOL,2023-04-01,2023-04-01,0,5000,DEL-002149,On-Time
FAC-0056,PARACETAMOL,2023-05-01,2023-05-04,3,5000,DEL-002150,On-Time
FAC-0056,PARACETAMOL,2023-05-31,2023-06-02,2,5000,DEL-002151,On-Time
FAC-0056,PARACETAMOL,2023-06-30,2023-07-07,7,5000,DEL-002152,Delayed
FAC-0056,PARACETAMOL,2023-07-30,2023-07-30,0,5000,DEL-002153,On-Time
FAC-0056,PARACETAMOL,2023-08-29,2023-09-12,14,5000,DEL-002154,Delayed
FAC-0056,PARACETAMOL,2023-09-28,2023-10-09,11,5000,DEL-002155,Delayed
FAC-0056,PARACETAMOL,2023-10-28,2023-11-14,17,5000,DEL-002156,Delayed
FAC-0056,PARACETAMOL,2023-11-27,2023-11-27,0,5000,DEL-002157,On-Time
FAC-0056,PARACETAMOL,2023-12-27,2023-12-29,2,5000,DEL-002158,On-Time
FAC-0056,RIF_INH,2023-01-01,2023-01-02,1,800,DEL-002159,On-Time
FAC-0056,RIF_INH,2023-01-31,2023-02-01,1,800,DEL-002160,On-Time
FAC-0056,RIF_INH,2023-03-02,2023-03-05,3,800,DEL-002161,On-Time
FAC-0056,RIF_INH,2023-04-01,2023-04-02,1,800,DEL-002162,On-Time
FAC-0056,RIF_INH,2023-05-01,2023-05-02,1,800,DEL-002163,On-Time
FAC-0056,RIF_INH,2023-05-31,2023-06-02,2,800,DEL-002164,On-Time
FAC-0056,RIF_INH,2023-06-30,2023-07-04,4,800,DEL-002165,Delayed
FAC-0056,RIF_INH,2023-07-30,2023-07-31,1,800,DEL-002166,On-Time
FAC-0056,RIF_INH,2023-08-29,2023-08-31,2,800,DEL-002167,On-Time
FAC-0056,RIF_INH,2023-09-28,2023-10-01,3,800,DEL-002168,On-Time
FAC-0056,RIF_INH,2023-10-28,2023-11-10,13,800,DEL-002169,Delayed
FAC-0056,RIF_INH,2023-11-27,2023-12-01,4,800,DEL-002170,Delayed
FAC-0056,RIF_INH,2023-12-27,2024-01-13,17,800,DEL-002171,Delayed
FAC-0056,EPINEPHRINE,2023-01-01,2023-01-19,18,10,DEL-002172,Delayed
FAC-0056,EPINEPHRINE,2023-01-31,2023-02-01,1,10,DEL-002173,On-Time
FAC-0056,EPINEPHRINE,2023-03-02,2023-03-02,0,10,DEL-002174,On-Time
FAC-0056,EPINEPHRINE,2023-04-01,2023-04-19,18,10,DEL-002175,Delayed
FAC-0056,EPINEPHRINE,2023-05-01,2023-05-16,15,10,DEL-002176,Delayed
FAC-0056,EPINEPHRINE,2023-05-31,2023-06-26,26,10,DEL-002177,Delayed
FAC-0056,EPINEPHRINE,2023-06-30,2023-07-09,9,10,DEL-002178,Delayed
FAC-0056,EPINEPHRINE,2023-07-30,2023-07-30,0,10,DEL-002179,On-Time
FAC-0056,EPINEPHRINE,2023-08-29,2023-09-03,5,10,DEL-002180,Delayed
FAC-0056,EPINEPHRINE,2023-09-28,2023-10-02,4,10,DEL-002181,Delayed
FAC-0056,EPINEPHRINE,2023-10-28,2023-11-08,11,10,DEL-002182,Delayed
FAC-0056,EPINEPHRINE,2023-11-27,2023-11-28,1,10,DEL-002183,On-Time
FAC-0056,EPINEPHRINE,2023-12-27,2023-12-28,1,10,DEL-002184,On-Time
FAC-0057,PARACETAMOL,2023-01-01,2023-01-15,14,5000,DEL-002185,Delayed
FAC-0057,PARACETAMOL,2023-01-31,2023-02-02,2,5000,DEL-002186,On-Time
FAC-0057,PARACETAMOL,2023-03-02,2023-03-04,2,5000,DEL-002187,On-Time
FAC-0057,PARACETAMOL,2023-04-01,2023-05-09,38,5000,DEL-002188,Delayed
FAC-0057,PARACETAMOL,2023-05-01,2023-06-15,45,5000,DEL-002189,Delayed
FAC-0057,PARACETAMOL,2023-05-31,2023-07-04,34,5000,DEL-002190,Delayed
FAC-0057,PARACETAMOL,2023-06-30,2023-07-21,21,5000,DEL-002191,Delayed
FAC-0057,PARACETAMOL,2023-07-30,2023-08-05,6,5000,DEL-002192,Delayed
FAC-0057,PARACETAMOL,2023-08-29,2023-09-04,6,5000,DEL-002193,Delayed
FAC-0057,PARACETAMOL,2023-09-28,2023-10-29,31,5000,DEL-002194,Delayed
FAC-0057,PARACETAMOL,2023-10-28,2023-12-25,58,5000,DEL-002195,Delayed
FAC-0057,PARACETAMOL,2023-11-27,2023-11-27,0,5000,DEL-002196,On-Time
FAC-0057,PARACETAMOL,2023-12-27,2024-03-16,80,5000,DEL-002197,Delayed
FAC-0057,RIF_INH,2023-01-01,2023-01-04,3,800,DEL-002198,On-Time
FAC-0057,RIF_INH,2023-01-31,2023-03-01,29,800,DEL-002199,Delayed
FAC-0057,RIF_INH,2023-03-02,2023-03-06,4,800,DEL-002200,Delayed
FAC-0057,RIF_INH,2023-04-01,2023-04-08,7,800,DEL-002201,Delayed
FAC-0057,RIF_INH,2023-05-01,2023-05-18,17,800,DEL-002202,Delayed
FAC-0057,RIF_INH,2023-05-31,2023-06-04,4,800,DEL-002203,Delayed
FAC-0057,RIF_INH,2023-06-30,2023-08-09,40,800,DEL-002204,Delayed
FAC-0057,RIF_INH,2023-07-30,2023-08-01,2,800,DEL-002205,On-Time
FAC-0057,RIF_INH,2023-08-29,2023-08-30,1,800,DEL-002206,On-Time
FAC-0057,RIF_INH,2023-09-28,2023-11-20,53,800,DEL-002207,Delayed
FAC-0057,RIF_INH,2023-10-28,2023-11-24,27,800,DEL-002208,Delayed
FAC-0057,RIF_INH,2023-11-27,2023-12-04,7,800,DEL-002209,Delayed
FAC-0057,RIF_INH,2023-12-27,2024-01-06,10,800,DEL-002210,Delayed
FAC-0057,EPINEPHRINE,2023-01-01,2023-01-19,18,10,DEL-002211,Delayed
FAC-0057,EPINEPHRINE,2023-01-31,2023-02-26,26,10,DEL-002212,Delayed
FAC-0057,EPINEPHRINE,2023-03-02,2023-03-09,7,10,DEL-002213,Delayed
FAC-0057,EPINEPHRINE,2023-04-01,2023-04-18,17,10,DEL-002214,Delayed
FAC-0057,EPINEPHRINE,2023-05-01,2023-05-06,5,10,DEL-002215,Delayed
FAC-0057,EPINEPHRINE,2023-05-31,2023-05-31,0,10,DEL-002216,On-Time
FAC-0057,EPINEPHRINE,2023-06-30,2023-07-30,30,10,DEL-002217,Delayed
FAC-0057,EPINEPHRINE,2023-07-30,2023-07-31,1,10,DEL-002218,On-Time
FAC-0057,EPINEPHRINE,2023-08-29,2023-08-29,0,10,DEL-002219,On-Time
FAC-0057,EPINEPHRINE,2023-09-28,2023-11-03,36,10,DEL-002220,Delayed
FAC-0057,EPINEPHRINE,2023-10-28,2023-12-05,38,10,DEL-002221,Delayed
FAC-0057,EPINEPHRINE,2023-11-27,2023-12-06,9,10,DEL-002222,Delayed
FAC-0057,EPINEPHRINE,2023-12-27,2024-01-09,13,10,DEL-002223,Delayed
FAC-0058,PARACETAMOL,2023-01-01,2023-01-07,6,5000,DEL-002224,Delayed
FAC-0058,PARACETAMOL,2023-01-31,2023-02-07,7,5000,DEL-002225,Delayed
FAC-0058,PARACETAMOL,2023-03-02,2023-03-05,3,5000,DEL-002226,On-Time
FAC-0058,PARACETAMOL,2023-04-01,2023-04-04,3,5000,DEL-002227,On-Time
FAC-0058,PARACETAMOL,2023-05-01,2023-05-06,5,5000,DEL-002228,Delayed
FAC-0058,PARACETAMOL,2023-05-31,2023-06-25,25,5000,DEL-002229,Delayed
FAC-0058,PARACETAMOL,2023-06-30,2023-08-13,44,5000,DEL-002230,Delayed
FAC-0058,PARACETAMOL,2023-07-30,2023-08-21,22,5000,DEL-002231,Delayed
FAC-0058,PARACETAMOL,2023-08-29,2023-09-15,17,5000,DEL-002232,Delayed
FAC-0058,PARACETAMOL,2023-09-28,2023-10-07,9,5000,DEL-002233,Delayed
FAC-0058,PARACETAMOL,2023-10-28,2023-11-01,4,5000,DEL-002234,Delayed
FAC-0058,PARACETAMOL,2023-11-27,2023-12-11,14,5000,DEL-002235,Delayed
FAC-0058,PARACETAMOL,2023-12-27,2023-12-27,0,5000,DEL-002236,On-Time
FAC-0058,RIF_INH,2023-01-01,2023-02-23,53,800,DEL-002237,Delayed
FAC-0058,RIF_INH,2023-01-31,2023-02-17,17,800,DEL-002238,Delayed
FAC-0058,RIF_INH,2023-03-02,2023-03-31,29,800,DEL-002239,Delayed
FAC-0058,RIF_INH,2023-04-01,2023-04-01,0,800,DEL-002240,On-Time
FAC-0058,RIF_INH,2023-05-01,2023-05-02,1,800,DEL-002241,On-Time
FAC-0058,RIF_INH,2023-05-31,2023-06-19,19,800,DEL-002242,Delayed
FAC-0058,RIF_INH,2023-06-30,2023-06-30,0,800,DEL-002243,On-Time
FAC-0058,RIF_INH,2023-07-30,2023-08-09,10,800,DEL-002244,Delayed
FAC-0058,RIF_INH,2023-08-29,2023-09-01,3,800,DEL-002245,On-Time
FAC-0058,RIF_INH,2023-09-28,2023-10-03,5,800,DEL-002246,Delayed
FAC-0058,RIF_INH,2023-10-28,2023-11-14,17,800,DEL-002247,Delayed
FAC-0058,RIF_INH,2023-11-27,2023-11-30,3,800,DEL-002248,On-Time
FAC-0058,RIF_INH,2023-12-27,2024-01-01,5,800,DEL-002249,Delayed
FAC-0058,EPINEPHRINE,2023-01-01,2023-01-14,13,10,DEL-002250,Delayed
FAC-0058,EPINEPHRINE,2023-01-31,2023-02-02,2,10,DEL-002251,On-Time
FAC-0058,EPINEPHRINE,2023-03-02,2023-03-19,17,10,DEL-002252,Delayed
FAC-0058,EPINEPHRINE,2023-04-01,2023-04-27,26,10,DEL-002253,Delayed
FAC-0058,EPINEPHRINE,2023-05-01,2023-06-03,33,10,DEL-002254,Delayed
FAC-0058,EPINEPHRINE,2023-05-31,2023-06-10,10,10,DEL-002255,Delayed
FAC-0058,EPINEPHRINE,2023-06-30,2023-07-03,3,10,DEL-002256,On-Time
FAC-0058,EPINEPHRINE,2023-07-30,2023-08-01,2,10,DEL-002257,On-Time
FAC-0058,EPINEPHRINE,2023-08-29,2023-08-31,2,10,DEL-002258,On-Time
FAC-0058,EPINEPHRINE,2023-09-28,2023-09-28,0,10,DEL-002259,On-Time
FAC-0058,EPINEPHRINE,2023-10-28,2023-11-15,18,10,DEL-002260,Delayed
FAC-0058,EPINEPHRINE,2023-11-27,2023-12-06,9,10,DEL-002261,Delayed
FAC-0058,EPINEPHRINE,2023-12-27,2024-01-26,30,10,DEL-002262,Delayed
FAC-0059,PARACETAMOL,2023-01-01,2023-01-02,1,5000,DEL-002263,On-Time
FAC-0059,PARACETAMOL,2023-01-31,2023-03-18,46,5000,DEL-002264,Delayed
FAC-0059,PARACETAMOL,2023-03-02,2023-03-10,8,5000,DEL-002265,Delayed
FAC-0059,PARACETAMOL,2023-04-01,2023-04-02,1,5000,DEL-002266,On-Time
FAC-0059,PARACETAMOL,2023-05-01,2023-05-01,0,5000,DEL-002267,On-Time
FAC-0059,PARACETAMOL,2023-05-31,2023-06-03,3,5000,DEL-002268,On-Time
FAC-0059,PARACETAMOL,2023-06-30,2023-07-28,28,5000,DEL-002269,Delayed
FAC-0059,PARACETAMOL,2023-07-30,2023-08-02,3,5000,DEL-002270,On-Time
FAC-0059,PARACETAMOL,2023-08-29,2023-09-16,18,5000,DEL-002271,Delayed
FAC-0059,PARACETAMOL,2023-09-28,2023-09-29,1,5000,DEL-002272,On-Time
FAC-0059,PARACETAMOL,2023-10-28,2023-11-05,8,5000,DEL-002273,Delayed
FAC-0059,PARACETAMOL,2023-11-27,2023-12-11,14,5000,DEL-002274,Delayed
FAC-0059,PARACETAMOL,2023-12-27,2024-01-22,26,5000,DEL-002275,Delayed
FAC-0059,RIF_INH,2023-01-01,2023-01-17,16,800,DEL-002276,Delayed
FAC-0059,RIF_INH,2023-01-31,2023-01-31,0,800,DEL-002277,On-Time
FAC-0059,RIF_INH,2023-03-02,2023-03-24,22,800,DEL-002278,Delayed
FAC-0059,RIF_INH,2023-04-01,2023-04-01,0,800,DEL-002279,On-Time
FAC-0059,RIF_INH,2023-05-01,2023-05-04,3,800,DEL-002280,On-Time
FAC-0059,RIF_INH,2023-05-31,2023-07-06,36,800,DEL-002281,Delayed
FAC-0059,RIF_INH,2023-06-30,2023-07-19,19,800,DEL-002282,Delayed
FAC-0059,RIF_INH,2023-07-30,2023-08-16,17,800,DEL-002283,Delayed
FAC-0059,RIF_INH,2023-08-29,2023-09-08,10,800,DEL-002284,Delayed
FAC-0059,RIF_INH,2023-09-28,2023-10-16,18,800,DEL-002285,Delayed
FAC-0059,RIF_INH,2023-10-28,2023-10-31,3,800,DEL-002286,On-Time
FAC-0059,RIF_INH,2023-11-27,2023-12-08,11,800,DEL-002287,Delayed
FAC-0059,RIF_INH,2023-12-27,2024-01-02,6,800,DEL-002288,Delayed
FAC-0059,EPINEPHRINE,2023-01-01,2023-01-07,6,10,DEL-002289,Delayed
FAC-0059,EPINEPHRINE,2023-01-31,2023-02-16,16,10,DEL-002290,Delayed
FAC-0059,EPINEPHRINE,2023-03-02,2023-03-06,4,10,DEL-002291,Delayed
FAC-0059,EPINEPHRINE,2023-04-01,2023-04-15,14,10,DEL-002292,Delayed
FAC-0059,EPINEPHRINE,2023-05-01,2023-05-08,7,10,DEL-002293,Delayed
FAC-0059,EPINEPHRINE,2023-05-31,2023-08-14,75,10,DEL-002294,Delayed
FAC-0059,EPINEPHRINE,2023-06-30,2023-07-04,4,10,DEL-002295,Delayed
FAC-0059,EPINEPHRINE,2023-07-30,2023-07-31,1,10,DEL-002296,On-Time
FAC-0059,EPINEPHRINE,2023-08-29,2023-10-01,33,10,DEL-002297,Delayed
FAC-0059,EPINEPHRINE,2023-09-28,2023-11-18,51,10,DEL-002298,Delayed
FAC-0059,EPINEPHRINE,2023-10-28,2023-11-14,17,10,DEL-002299,Delayed
FAC-0059,EPINEPHRINE,2023-11-27,2023-11-27,0,10,DEL-002300,On-Time
FAC-0059,EPINEPHRINE,2023-12-27,2023-12-27,0,10,DEL-002301,On-Time
FAC-0060,PARACETAMOL,2023-01-01,2023-01-02,1,5000,DEL-002302,On-Time
FAC-0060,PARACETAMOL,2023-01-31,2023-03-01,29,5000,DEL-002303,Delayed
FAC-0060,PARACETAMOL,2023-03-02,2023-04-19,48,5000,DEL-002304,Delayed
FAC-0060,PARACETAMOL,2023-04-01,2023-04-03,2,5000,DEL-002305,On-Time
FAC-0060,PARACETAMOL,2023-05-01,2023-05-03,2,5000,DEL-002306,On-Time
FAC-0060,PARACETAMOL,2023-05-31,2023-06-02,2,5000,DEL-002307,On-Time
FAC-0060,PARACETAMOL,2023-06-30,2023-07-26,26,5000,DEL-002308,Delayed
FAC-0060,PARACETAMOL,2023-07-30,2023-08-12,13,5000,DEL-002309,Delayed
FAC-0060,PARACETAMOL,2023-08-29,2023-09-10,12,5000,DEL-002310,Delayed
FAC-0060,PARACETAMOL,2023-09-28,2023-09-28,0,5000,DEL-002311,On-Time
FAC-0060,PARACETAMOL,2023-10-28,2023-11-05,8,5000,DEL-002312,Delayed
FAC-0060,PARACETAMOL,2023-11-27,2023-12-06,9,5000,DEL-002313,Delayed
FAC-0060,PARACETAMOL,2023-12-27,2023-12-30,3,5000,DEL-002314,On-Time
FAC-0060,RIF_INH,2023-01-01,2023-01-01,0,800,DEL-002315,On-Time
FAC-0060,RIF_INH,2023-01-31,2023-02-14,14,800,DEL-002316,Delayed
FAC-0060,RIF_INH,2023-03-02,2023-03-16,14,800,DEL-002317,Delayed
FAC-0060,RIF_INH,2023-04-01,2023-04-05,4,800,DEL-002318,Delayed
FAC-0060,RIF_INH,2023-05-01,2023-05-25,24,800,DEL-002319,Delayed
FAC-0060,RIF_INH,2023-05-31,2023-06-22,22,800,DEL-002320,Delayed
FAC-0060,RIF_INH,2023-06-30,2023-07-18,18,800,DEL-002321,Delayed
FAC-0060,RIF_INH,2023-07-30,2023-08-07,8,800,DEL-002322,Delayed
FAC-0060,RIF_INH,2023-08-29,2023-11-03,66,800,DEL-002323,Delayed
FAC-0060,RIF_INH,2023-09-28,2023-10-02,4,800,DEL-002324,Delayed
FAC-0060,RIF_INH,2023-10-28,2023-11-05,8,800,DEL-002325,Delayed
FAC-0060,RIF_INH,2023-11-27,2023-12-23,26,800,DEL-002326,Delayed
FAC-0060,RIF_INH,2023-12-27,2024-01-15,19,800,DEL-002327,Delayed
FAC-0060,EPINEPHRINE,2023-01-01,2023-01-10,9,10,DEL-002328,Delayed
FAC-0060,EPINEPHRINE,2023-01-31,2023-02-12,12,10,DEL-002329,Delayed
FAC-0060,EPINEPHRINE,2023-03-02,2023-03-24,22,10,DEL-002330,Delayed
FAC-0060,EPINEPHRINE,2023-04-01,2023-04-09,8,10,DEL-002331,Delayed
FAC-0060,EPINEPHRINE,2023-05-01,2023-05-02,1,10,DEL-002332,On-Time
FAC-0060,EPINEPHRINE,2023-05-31,2023-06-03,3,10,DEL-002333,On-Time
FAC-0060,EPINEPHRINE,2023-06-30,2023-07-10,10,10,DEL-002334,Delayed
FAC-0060,EPINEPHRINE,2023-07-30,2023-07-30,0,10,DEL-002335,On-Time
FAC-0060,EPINEPHRINE,2023-08-29,2023-09-12,14,10,DEL-002336,Delayed
FAC-0060,EPINEPHRINE,2023-09-28,2023-09-29,1,10,DEL-002337,On-Time
FAC-0060,EPINEPHRINE,2023-10-28,2023-11-02,5,10,DEL-002338,Delayed
FAC-0060,EPINEPHRINE,2023-11-27,2023-12-11,14,10,DEL-002339,Delayed
FAC-0060,EPINEPHRINE,2023-12-27,2023-12-29,2,10,DEL-002340,On-Time
FAC-0061,PARACETAMOL,2023-01-01,2023-01-04,3,5000,DEL-002341,On-Time
FAC-0061,PARACETAMOL,2023-01-31,2023-02-24,24,5000,DEL-002342,Delayed
FAC-0061,PARACETAMOL,2023-03-02,2023-03-02,0,5000,DEL-002343,On-Time
FAC-0061,PARACETAMOL,2023-04-01,2023-04-05,4,5000,DEL-002344,Delayed
FAC-0061,PARACETAMOL,2023-05-01,2023-05-05,4,5000,DEL-002345,Delayed
FAC-0061,PARACETAMOL,2023-05-31,2023-06-04,4,5000,DEL-002346,Delayed
FAC-0061,PARACETAMOL,2023-06-30,2023-07-13,13,5000,DEL-002347,Delayed
FAC-0061,PARACETAMOL,2023-07-30,2023-08-04,5,5000,DEL-002348,Delayed
FAC-0061,PARACETAMOL,2023-08-29,2023-09-12,14,5000,DEL-002349,Delayed
FAC-0061,PARACETAMOL,2023-09-28,2023-10-01,3,5000,DEL-002350,On-Time
FAC-0061,PARACETAMOL,2023-10-28,2023-10-31,3,5000,DEL-002351,On-Time
FAC-0061,PARACETAMOL,2023-11-27,2023-12-12,15,5000,DEL-002352,Delayed
FAC-0061,PARACETAMOL,2023-12-27,2023-12-31,4,5000,DEL-002353,Delayed
FAC-0061,RIF_INH,2023-01-01,2023-01-02,1,800,DEL-002354,On-Time
FAC-0061,RIF_INH,2023-01-31,2023-02-06,6,800,DEL-002355,Delayed
FAC-0061,RIF_INH,2023-03-02,2023-03-06,4,800,DEL-002356,Delayed
FAC-0061,RIF_INH,2023-04-01,2023-04-06,5,800,DEL-002357,Delayed
FAC-0061,RIF_INH,2023-05-01,2023-05-05,4,800,DEL-002358,Delayed
FAC-0061,RIF_INH,2023-05-31,2023-06-08,8,800,DEL-002359,Delayed
FAC-0061,RIF_INH,2023-06-30,2023-07-02,2,800,DEL-002360,On-Time
FAC-0061,RIF_INH,2023-07-30,2023-07-30,0,800,DEL-002361,On-Time
FAC-0061,RIF_INH,2023-08-29,2023-08-30,1,800,DEL-002362,On-Time
FAC-0061,RIF_INH,2023-09-28,2023-10-03,5,800,DEL-002363,Delayed
FAC-0061,RIF_INH,2023-10-28,2023-11-01,4,800,DEL-002364,Delayed
FAC-0061,RIF_INH,2023-11-27,2023-12-10,13,800,DEL-002365,Delayed
FAC-0061,RIF_INH,2023-12-27,2023-12-30,3,800,DEL-002366,On-Time
FAC-0061,EPINEPHRINE,2023-01-01,2023-01-02,1,10,DEL-002367,On-Time
FAC-0061,EPINEPHRINE,2023-01-31,2023-02-18,18,10,DEL-002368,Delayed
FAC-0061,EPINEPHRINE,2023-03-02,2023-03-13,11,10,DEL-002369,Delayed
FAC-0061,EPINEPHRINE,2023-04-01,2023-04-08,7,10,DEL-002370,Delayed
FAC-0061,EPINEPHRINE,2023-05-01,2023-05-11,10,10,DEL-002371,Delayed
FAC-0061,EPINEPHRINE,2023-05-31,2023-06-02,2,10,DEL-002372,On-Time
FAC-0061,EPINEPHRINE,2023-06-30,2023-07-01,1,10,DEL-002373,On-Time
FAC-0061,EPINEPHRINE,2023-07-30,2023-07-31,1,10,DEL-002374,On-Time
FAC-0061,EPINEPHRINE,2023-08-29,2023-09-07,9,10,DEL-002375,Delayed
FAC-0061,EPINEPHRINE,2023-09-28,2023-10-04,6,10,DEL-002376,Delayed
FAC-0061,EPINEPHRINE,2023-10-28,2023-10-28,0,10,DEL-002377,On-Time
